,age,workclass,fnlwgt,education,education_num,martial_status,occupation,RelationShip,race,sex,capital_gain,capital_loss,hours_per_week,native_country,age-binned,fnlwgt-binned,education_num-binned,capital_gain-binned,capital_loss-binned,hours_per_week-binned,education_num_rand,income_class
138,33, Private,145402, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,35, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.18037168610418, <=50K.
139,23, Private,306309, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours4,6.06241102229351, <=50K.
140,46, Private,83822, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours4,14.1133059394596, <=50K.
141,18, Private,262118, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,22, Germany,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3,9.91495749887718, <=50K.
142,40, Private,155972, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,55, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours6,8.50959784749791, >50K.
143,43, Self-emp-inc,214503, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,45, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss5,hours5,9.28580458068978, >50K.
144,34, Private,159303, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours3,13.947547680586, <=50K.
145,47, Self-emp-not-inc,174995, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours3,9.47710951579474, <=50K.
146,44, Private,26669, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, White, Female,0,0,30, United-States,senior_workclass,class1,education7,capital_gain1,capital_loss1,hours3,10.9149425647062, <=50K.
147,33, Private,177727, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.94840381004184, >50K.
148,55, Private,124771, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,Advanced_workclass,class1,education8,capital_gain2,capital_loss1,hours5,12.5360041324555, >50K.
149,19, Private,456736, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,2907,0,30, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours3,8.97103883406882, <=50K.
150,28, Private,216604, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,14, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours2,9.60592394632907, <=50K.
151,27, Private,221561, 11th,7, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,32, United-States,junior work_class,class1,education4,capital_gain1,capital_loss1,hours4,7.04661111266392, <=50K.
152,50, Private,114564, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,20, United-States,Advanced_workclass,class1,education2,capital_gain1,capital_loss1,hours2,4.13346169456119, <=50K.
153,22, Private,315476, 11th,7, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,starter_workclass,class2,education4,capital_gain1,capital_loss1,hours4,7.14628820442619, <=50K.
154,40, State-gov,67874, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1887,45, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss5,hours5,12.5005830969923, >50K.
155,25, Private,126110, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.77017898138412, <=50K.
156,26, Local-gov,102264, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.8260465486074, <=50K.
157,22, Private,537222, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States,starter_workclass,class2,education8,capital_gain1,capital_loss1,hours3,13.4120372398825, <=50K.
158,42, Private,113732, Some-college,10, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,625,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss2,hours4,9.96514494354437, <=50K.
159,38, Self-emp-inc,93225, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours4,13.4599468207093, <=50K.
160,55, Private,43064, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,Advanced_workclass,class1,education4,capital_gain1,capital_loss1,hours3,7.03491681292372, <=50K.
161,32, Private,136921, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,8.89809293271694, <=50K.
162,22, Private,388885, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours5,8.90964520112318, <=50K.
163,29, Private,142249, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,13.3232067841912, <=50K.
164,46, State-gov,56841, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours5,14.1827694608653, >50K.
165,31, Private,156493, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.86121587864063, >50K.
166,58, Self-emp-not-inc,159021, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, United-States,diminishing_workclass,class1,education10,capital_gain1,capital_loss1,hours2,15.9014417937111, >50K.
167,42, Private,190910, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5,8.97401688096439, <=50K.
168,18, Private,41879, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,25, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours3,9.29877646407186, <=50K.
169,58, Local-gov,137249, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,33, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.05457673797906, <=50K.
170,54, Private,236157, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss5,hours4,9.09160890300157, >50K.
171,34, Private,189759, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours4,13.6845481402741, <=50K.
172,26, Private,239877, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours4,12.6078789548829, <=50K.
173,61, Private,21175, 12th,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,diminishing_workclass,class1,education5,capital_gain1,capital_loss1,hours7,8.16057242976082, <=50K.
174,48, Local-gov,67229, Masters,14, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,senior_workclass,class1,education9,capital_gain1,capital_loss1,hours4,13.8098036722161, <=50K.
175,36, Private,236391, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.67189355149535, >50K.
176,24, Private,325596, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,starter_workclass,class2,education7,capital_gain1,capital_loss1,hours5,11.3945693752867, <=50K.
177,40, Private,83411, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,37, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.268480258905, <=50K.
178,33, Self-emp-inc,154227, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours5,8.84652484036677, >50K.
179,37, Private,248010, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, United-States,mid_workclass,class1,education6,capital_gain1,capital_loss5,hours4,10.3652116807879, >50K.
180,34, Private,198613, Masters,14, Never-married, Exec-managerial, Own-child, White, Male,4650,0,40, United-States,mid_workclass,class1,education9,capital_gain1,capital_loss1,hours4,14.3681938867438, <=50K.
181,56, Self-emp-inc,321529, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,Advanced_workclass,class2,education6,capital_gain2,capital_loss1,hours4,9.63111503313047, >50K.
182,28,Private,168524, HS-grad,9, Married-civ-spouse,Prof-specialty, Own-child, White, Female,0,0,38, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.23323770380906, >50K.
183,37, Private,203079, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours6,13.150616352964, <=50K.
184,44, Private,284652, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours4,9.16562098835975, <=50K.
185,64,Private,201368, Some-college,10, Married-civ-spouse,Prof-specialty, Husband, White, Male,0,0,8, United-States,diminishing_workclass,class1,education6,capital_gain1,capital_loss1,hours1,9.75301129698712, <=50K.
186,54, Private,59840, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.30158270353899, <=50K.
187,23, Private,52753, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.40374275009117, <=50K.
188,34, State-gov,513100, Bachelors,13, Married-spouse-absent, Farming-fishing, Not-in-family, Black, Male,0,0,40,United-States,mid_workclass,class2,education8,capital_gain1,capital_loss1,hours4,13.2019064804338, <=50K.
189,22, Private,199266, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.43196512202688, <=50K.
190,33, Private,196385, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,junior work_class,class1,education8,capital_gain1,capital_loss5,hours4,12.9533742877753, >50K.
191,39, Private,163205, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours5,12.9254134142078, >50K.
192,47, Private,411047, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States,senior_workclass,class2,education6,capital_gain1,capital_loss1,hours4,10.2128490636797, <=50K.
193,79,Private,48574, 7th-8th,4, Widowed,Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,sineor_retired,class1,education2,capital_gain1,capital_loss1,hours4,4.10004082870165, <=50K.
194,26, Private,209440, HS-grad,9, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,55, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours6,9.38962430382331, <=50K.
195,31, Private,56964, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,10.4639375357736, <=50K.
196,44, Private,299197, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,senior_workclass,class1,education6,capital_gain1,capital_loss1,hours5,9.54442656334596, <=50K.
197,42, Self-emp-inc,240628, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,senior_workclass,class1,education10,capital_gain1,capital_loss1,hours5,15.4974401802889, >50K.
198,19, Private,355313, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,starter_workclass,class2,education6,capital_gain1,capital_loss1,hours4,9.33825126059647, <=50K.
199,27, Private,132267, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours4,9.22443579174436, >50K.
200,51, Local-gov,174861, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education6,capital_gain1,capital_loss1,hours4,10.4521338312599, >50K.
201,28, Self-emp-inc,142443, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,junior work_class,class1,education8,capital_gain1,capital_loss1,hours5,12.7465383541716, <=50K.
202,57, Private,26716, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,Advanced_workclass,class1,education8,capital_gain1,capital_loss1,hours5,13.1751779367366, <=50K.
203,45, Local-gov,185588, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,senior_workclass,class1,education8,capital_gain1,capital_loss1,hours4,12.8282310729635, <=50K.
204,50, Private,175029, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Advanced_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.4488984023479, >50K.
205,34, Self-emp-inc,34848, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States,mid_workclass,class1,education8,capital_gain1,capital_loss1,hours6,13.27953349622, <=50K.
206,45, Private,411273, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,senior_workclass,class2,education2,capital_gain1,capital_loss1,hours4,4.40920116453882, <=50K.
207,73, Local-gov,143437, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States,junior_retired,class1,education6,capital_gain1,capital_loss1,hours2,8.8483258730692, <=50K.
208,34, Private,357145, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,mid_workclass,class2,education8,capital_gain1,capital_loss1,hours5,12.6067485222271, >50K.
209,31, Private,236861, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,junior work_class,class1,education6,capital_gain1,capital_loss1,hours6,10.1602124721761, >50K.
210,19, Private,53355, 11th,7, Never-married, Sales, Not-in-family, White, Male,0,0,12, United-States,starter_workclass,class1,education4,capital_gain1,capital_loss1,hours2,7.42525733340966, <=50K.
211,25, Private,29106, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States,starter_workclass,class1,education6,capital_gain1,capital_loss1,hours5,10.075416680605, <=50K.
212,38, Federal-gov,213274, Assoc-voc,11, Divorced, Craft-repair, Unmarried, White, Female,6497,0,40, United-States,mid_workclass,class1,education7,capital_gain1,capital_loss1,hours4,11.1189289258872, <=50K.
